prepro,encoding
bro iam writting a book whose titile is arage nah padna ma nah ladna ma it s a story of a guy who is neither smart and neither ha guts he is facing inferiority complexes and is on a journey to rein himself,0
www google com amp s www bbc com hindi amp india,0
sir you need medical help this are the videos where you report abuse your thought process is more narrower than that of my grandmother i will pray for you,2
he wasn t self destructi that s the way men should be he had his standards that he refused eryone to touch,0
shwetabh can you make a review on chhichhore it was a good movie but it will be great to see your take on it,0
youtu be gup luhsmhi hey pratik if u wanna know how popular and how much indian anime fans los u then click that link ur not making anime coe from last few years bt then to v still lo u cuz in the past u did something good for anime and cuz of that reason v will support u i know ur not going to listen my word bt still plz do anime reviews atleast in a moh,0
is the section number section in indian law which punish homosexuality,0
real loin ry good,0
ranga bila roy or so called kutha the arundhati roy has to be arrested on the pota act for spreading wrong information and mislead the people on the census which is a maaai task taken by the gornme,0
who is arundhati roy she is a kutiya a pagal kutiya a randi a big randi,2
you are the only smart one here well said people only bitch about indians but art impacts society in ery culture,0
good to know you smile sir,0
damn you guys are too good good message lo lo,0
it s not a chutiya movie atleast the song were good i lo the song sin the movie story was shit though,0
ye dyne halala ka result hai,0
one thing annoyed me how a addict alcoholic can be so likeable that blows my mind,0
you re a bitch,2
preeti sikka was to know your location,0
as a citizen i feel nrc is a slipper slap on my face our forefathers shed blood for freedom fight and we ha to pro our basic citizenship what a shame and insult,2
you are correct sir,0
it s really nice to know that someone like you are also there i also just hate those people but all the people near me think of me as womanizer,0
please watch getsetflyscience s latest video related to feminism and musculism i totally agree with him,0
crash lul toilet ek prem gatha that movie was great msg for peoples and he has citizenship of canada but still living here in india and yeah that movie toilet ek prem gatha was offered to few actors before him but they rejected the film because of story,0
plzz do review of joker,0
pratik superb review i lo the movie this is an master piece i ha watch this time i ha to see this again an again,0
all producers be like bhos ke,1
disliked n unsubscribed ohh wait i wasn t subscribed,1
if you really wa to see iense lo story than watch sairat www youtube com results search query sairat otherwise if you wa to watch only vulgar www youtube com results search query vulgar romance www youtube com results search query romance and madness www youtube com results search query madness alcohal www youtube com results search query alcohal drugs www youtube com results search query drugs and wa to call yourself cool than watch www youtube com results search query www youtube com results search query my name is and i am not feminist www youtube com results search query feminist,0
